index,word,품사,n
2741,보내준,#N/A,3
4944,자긍심,#N/A,3
2733,보내면서,Verb,3
2559,받아들일,Verb,3
4839,입었다,Verb,3
4840,입었던,Verb,3
4932,잊지,Verb,3
3924,알았는데,Verb,3
4078,얼굴,#N/A,3
4013,어렵게,Adjective,3
5207,조금씩,Adverb,3
3294,설사,Noun,3
4493,원할,#N/A,3
2047,마흔,Noun,3
3284,선후배,#N/A,3
5213,조상,Noun,3
3266,선생님,#N/A,3
2071,만나지,Verb,3
2074,만났다,Verb,3
3256,섞였다,Verb,3
4513,위축,Noun,3
2275,몇십,#N/A,3
4517,위험한,Adjective,3
4519,윈터,#N/A,3
5205,조그마한,Adjective,3
2086,만들어내는,Verb,3
3242,서서히,#N/A,3
5201,졌을,#N/A,3
3236,서든,#N/A,3
5190,제안,#N/A,3
3231,서게,#N/A,3
4474,웃음,#N/A,3
2035,마저,Noun,3
4032,어서,Noun,3
5229,좁다,Adjective,3
1965,라이언,#N/A,3
1970,래서,#N/A,3
3411,수단,#N/A,3
3382,소중하게,Adjective,3
1984,로부터,Noun,3
3381,소위,Noun,3
3377,소식,Noun,3
1989,롱런,Noun,3
4034,어제,Noun,3
4443,우와,#N/A,3
3372,소망,Noun,3
4447,우월한,Adjective,3
1997,리드,#N/A,3
5242,좋겠다는,Adjective,3
3363,셈이었다,#N/A,3
5240,좋겠다,Adjective,3
4451,운동선수,#N/A,3
4455,운영,Noun,3
3345,세뇌,#N/A,3
2112,만하,Noun,3
3213,생기기,Verb,3
2113,만회,Noun,3
3140,살아갈,Verb,3
2216,먹기,#N/A,3
4594,이기려고만,#N/A,3
5120,전하,Noun,3
4131,없었을지도,Adjective,3
2232,먹은,#N/A,3
2233,먹을,Verb,3
2236,먹튀,Noun,3
3096,사람과,#N/A,3
4130,없었을,Adjective,3
2245,멋진,Adjective,3
4610,이동,#N/A,3
2247,메모,#N/A,3
2250,메이드,Noun,3
4627,이루기,#N/A,3
4642,이룬,#N/A,3
3044,빠지면,#N/A,3
2267,명문,Noun,3
3039,빠져,Verb,3
4663,이상한,#N/A,3
3137,살아가는,#N/A,3
4577,이겨내면서,Verb,3
4539,으리,Noun,3
4574,이겨내고,Verb,3
3879,않았고,Verb,3
3195,색깔,Noun,3
4543,은혜,#N/A,3
3190,새롭게,Adjective,3
3880,않았기,Verb,3
5171,정정당당하지,#N/A,3
4015,어렵다,Adjective,3
4146,엉덩이,Noun,3
3893,않으려고,Verb,3
5161,정상,Noun,3
3182,상치,#N/A,3
3174,상대로,#N/A,3
3168,상관없었다,#N/A,3
3897,않은가,Verb,3
3158,삶은,Verb,3
4567,의해,#N/A,3
3906,알려주기,Verb,3
5139,점도,#N/A,3
3908,알려주었다,Verb,3
4536,육감,#N/A,3
0,가게,#N/A,3
6106,한용덕,#N/A,3
1040,내기,Noun,3
1302,다를,Adjective,3
5873,패가,#N/A,3
5572,찾아오는,Verb,3
997,난다,#N/A,3
213,갖춘,#N/A,3
5875,패스트볼,Noun,3
362,겠다고,#N/A,3
992,나타난다,Verb,3
6324,호흡,Noun,3
5955,피드백,Noun,3
5932,풍경,Noun,3
221,같아,Adjective,3
6322,호텔,#N/A,3
5749,크다,#N/A,3
990,나타나는,Verb,3
5530,차원,#N/A,3
6011,하는가,#N/A,3
1189,놓여,Verb,3
1401,답답한,Adjective,3
5883,퍼펙트,#N/A,3
5677,충분히,Adjective,3
6316,형태,Noun,3
6149,해낼,Verb,3
205,갖기,Verb,3
5524,차례,Noun,3
6019,하는지를,Verb,3
551,교민,Noun,3
734,기꺼이,#N/A,3
6119,할머니,#N/A,3
171,갔을,Verb,3
6123,할아버지,#N/A,3
173,강등,#N/A,3
382,겪으면,Verb,3
324,걸렸다,#N/A,3
379,겪어야,Verb,3
5857,파악,Noun,3
6125,할지가,#N/A,3
1390,담겨,Verb,3
539,괴로웠다,Adjective,3
5671,충격,Noun,3
6021,하는지에,Verb,3
5574,찾아온다,#N/A,3
1020,남자,Noun,3
5713,캠프장,#N/A,3
1018,남았다,Verb,3
891,끝내야,Verb,3
6342,화가,Noun,3
5714,커다란,Adjective,3
191,강해야,#N/A,3
767,기뻐,Adjective,3
5884,퍼포먼스,#N/A,3
459,고생,Noun,3
1215,느껴지,Verb,3
484,곧바로,Noun,3
483,고향,Noun,3
943,나빴다,#N/A,3
1212,느껴,Verb,3
941,나머지,Noun,3
298,건가,Noun,3
5735,코리아,Noun,3
940,나름,Noun,3
1214,느껴졌다,Verb,3
1505,던지게,Verb,3
1502,던졌지만,#N/A,3
287,거쳐,#N/A,3
6267,했어야,#N/A,3
6248,했네,#N/A,3
1427,당했다,Adjective,3
6177,해볼,Verb,3
804,길은,Adjective,3
918,나누는,Verb,3
6258,했더니,#N/A,3
465,고작,Noun,3
1500,던졌어도,Verb,3
812,김치,#N/A,3
5563,찾는,Verb,3
799,길고,Adjective,3
508,과연,#N/A,3
1495,던졌는데,Verb,3
6179,해봐,#N/A,3
244,개선,#N/A,3
1543,데려가,Verb,3
5611,철저하게,Adjective,3
6178,해볼까,Verb,3
1491,던져서,#N/A,3
5985,하겠다고,Verb,3
782,기운,Noun,3
1417,당연한,Adjective,3
5891,편안한,#N/A,3
1232,느끼,Verb,3
1520,던지면서,Verb,3
490,공도,#N/A,3
6294,허벅지,#N/A,3
268,거듭,Noun,3
5895,편이,Noun,3
5546,참을,#N/A,3
915,나고,#N/A,3
954,나서는,Verb,3
5548,참지,Verb,3
6284,행복했다,#N/A,3
5995,하기는,Adverb,3
565,구원,#N/A,3
1561,도시,#N/A,3
1175,높았다,#N/A,3
1592,돌아가면,Verb,3
1357,단지,Noun,3
644,그러다가,Conjunction,3
642,그러니까,Adverb,3
5775,타석,#N/A,3
709,그해,Adverb,3
6074,학년,Noun,3
1600,돌아갔다,Verb,3
61,가운데,#N/A,3
396,견디는,Verb,3
6411,흉내,#N/A,3
69,가져갈,Verb,3
633,그러고,Adjective,3
877,끝나더라도,Verb,3
1095,냈다,#N/A,3
631,그랬던,Adjective,3
5496,질투,Noun,3
5815,통산,Noun,3
5497,짐작,#N/A,3
1086,내어,Verb,3
572,구질,Noun,3
5639,초반,#N/A,3
1084,내야,#N/A,3
5664,축하,Noun,3
5961,피터,Noun,3
1112,넓은,#N/A,3
5704,친다고,#N/A,3
1347,단련,Verb,3
415,경력,#N/A,3
5650,최동원,#N/A,3
5478,진리,#N/A,3
1338,닥치,Noun,3
674,그레그,#N/A,3
6442,힘들게,Adjective,3
6056,하셨던,#N/A,3
5785,타협,#N/A,3
6064,하위,#N/A,3
5783,타임,#N/A,3
412,경기도,Noun,3
6071,하체,Noun,3
25,가니,Verb,3
5949,플로리다,#N/A,3
6195,해야겠다는,Verb,3
1612,돌아와,Verb,3
6052,하비,#N/A,3
5781,타이틀,Noun,3
1610,돌아온,Verb,3
1609,돌아오지,Verb,3
6194,해야겠다고,#N/A,3
34,가르쳐주었다,Verb,3
6081,한계,Noun,3
813,깊게,Adjective,3
620,그대로,Noun,3
118,간직,#N/A,3
6366,확정,Noun,3
1056,내려놓고,#N/A,3
6357,확대,#N/A,3
1312,다양,Noun,3
721,금메달,#N/A,3
5766,키워야,Verb,3
115,간절함이,#N/A,3
1565,도와줄,#N/A,3
5825,통화,#N/A,3
448,고마워하고,Adjective,3
450,고마웠다,Adjective,3
597,굿윌,Noun,3
6364,확인,Noun,3
5711,캠퍼스,Noun,3
5834,트레이닝,Noun,3
5978,필요했다,#N/A,3
6103,한숨,Noun,3
584,국민,Noun,3
5666,출발,Noun,3
6094,한때,Adverb,3
1311,다시는,Verb,3
102,간단하다,Adjective,3
1590,돌아가,Verb,3
5841,특별히,Adjective,3
164,값진,Adjective,3
6041,하려는,Verb,3
5637,초라한,Adjective,3
383,겪으면서,Verb,3
6393,후회,Noun,3
157,감탄,#N/A,3
1071,내면,Noun,3
1054,내려갔을,Verb,3
1158,놀란,#N/A,3
1477,더블,Noun,3
5758,클리,#N/A,3
1251,느낌이었다,#N/A,3
826,깨달음,Noun,2
2940,불렀다,Verb,2
4746,인내심,Noun,2
853,꾸준하게,#N/A,2
4762,인정받는다는,Verb,2
4722,익숙하다,#N/A,2
856,꾸준한,#N/A,2
4724,익숙한,Adjective,2
5969,필요하다고,Adjective,2
829,깨지는,#N/A,2
2912,분명하게,Adjective,2
845,꼴찌,#N/A,2
4741,인격,Noun,2
2913,분명하다,#N/A,2
2916,분명했다,Adjective,2
5984,하겠다,#N/A,2
5963,피해,#N/A,2
5965,필리스,#N/A,2
843,꼬마,Noun,2
4735,익혀서,Verb,2
2906,부피,#N/A,2
2911,분명,Noun,2
2880,부응,Noun,2
4755,인성,#N/A,2
2930,불가능했을,#N/A,2
2933,불구,#N/A,2
2910,분리,Noun,2
824,깨닫는,#N/A,2
2937,불러,#N/A,2
2915,분명한,Adjective,2
4674,이어지자,Verb,2
809,김선우,#N/A,2
726,금지,Noun,2
6037,하러,#N/A,2
719,글씨,#N/A,2
6036,하락,Noun,2
722,금방,Noun,2
6033,하도록,#N/A,2
4623,이루게,#N/A,2
3068,뿌듯했다,Adjective,2
803,길목,#N/A,2
3064,뾰족,Adverb,2
6028,하다는,#N/A,2
4643,이룰,#N/A,2
3046,빠진,Verb,2
3041,빠지,Verb,2
4648,이를테면,#N/A,2
3080,사내,Noun,2
6040,하려고만,#N/A,2
711,극단,#N/A,2
3086,사라지게,#N/A,2
3088,사라지는,Verb,2
3090,사라지지,Verb,2
3092,사라진다,Verb,2
4609,이대로,Adverb,2
705,그제야,#N/A,2
703,그야말로,Adverb,2
3104,사연,#N/A,2
3105,사용,#N/A,2
4603,이끌어,#N/A,2
3109,사이영상,Noun,2
689,그만두고,Verb,2
688,그만,Adverb,2
3116,사진,#N/A,2
4650,이리저리,Adverb,2
745,기다린다,#N/A,2
3031,빙그레,#N/A,2
4690,이었다면,Verb,2
5994,하기까지,Verb,2
4713,이종범,#N/A,2
800,길도,Adjective,2
2957,불안했다,#N/A,2
2958,불이면,#N/A,2
797,긴장감,#N/A,2
790,기존,Noun,2
6000,하기보다는,#N/A,2
2968,불평,Noun,2
4701,이왕이면,#N/A,2
6001,하기에,Verb,2
781,기용,#N/A,2
2978,붙었다,Verb,2
774,기쁜,Adjective,2
2986,브라운,#N/A,2
4655,이방인,Noun,2
2988,비관,Noun,2
4688,이었다고,Verb,2
2992,비단,Noun,2
6010,하느님,#N/A,2
4682,이었기에,Verb,2
4678,이어질,Verb,2
6014,하는구나,#N/A,2
4673,이어지는,#N/A,2
755,기대했던,#N/A,2
752,기대하지,#N/A,2
751,기대하면,Adjective,2
6018,하는지도,Verb,2
749,기대도,#N/A,2
748,기대는,Verb,2
857,꾸준히,Adjective,2
2775,보여주겠다고,#N/A,2
859,꿈꾸고,#N/A,2
2583,발달,Noun,2
5851,파격,Noun,2
1039,내고,#N/A,2
1047,내려가,#N/A,2
1053,내려갔다,Verb,2
5839,특별한,Adjective,2
2588,발자취,#N/A,2
4924,잊게,Verb,2
2586,발언,#N/A,2
1060,내려놓았기,Verb,2
4907,있으려고,Adjective,2
1061,내려놓았다,Verb,2
1062,내려놓으면,#N/A,2
4931,잊을,Verb,2
2573,받으면서,Verb,2
1065,내려오는,#N/A,2
2571,받으며,#N/A,2
1066,내려왔다,#N/A,2
5833,트레이너,#N/A,2
4910,있으리라,#N/A,2
1029,났을,#N/A,2
4884,있어,#N/A,2
5865,판단력,#N/A,2
2656,버스,#N/A,2
2655,버릴,Verb,2
4888,있었,Adjective,2
999,난다면,Verb,2
1004,날씨,Noun,2
2645,버렸는데,Verb,2
5868,판이었다,#N/A,2
1008,남겨,#N/A,2
1012,남기는,#N/A,2
5856,파드리스,#N/A,2
2636,백만,#N/A,2
1019,남은,Verb,2
2630,배워야,Verb,2
4903,있었을까,Adjective,2
2626,배워,#N/A,2
2625,배움,#N/A,2
2624,배울,#N/A,2
2623,배운다는,#N/A,2
4936,자가,Noun,2
4937,자격,#N/A,2
4939,자괴,Noun,2
2482,바뀌는,#N/A,2
4974,자산,#N/A,2
4976,자세하게,Adjective,2
2492,바라보게,Verb,2
2491,바라는,Verb,2
4979,자식,Noun,2
5800,터득,#N/A,2
2487,바뀔,#N/A,2
2486,바뀐다,Verb,2
1118,넘어,#N/A,2
2561,받아야,#N/A,2
2473,바꾸었다,Verb,2
5794,태도,#N/A,2
1125,넘치는,Adjective,2
5791,탈삼진,#N/A,2
1127,넣는,#N/A,2
1128,넣어,#N/A,2
2457,믿지,#N/A,2
5790,탈락,Noun,2
5803,털어놓았다,#N/A,2
4969,자리는,#N/A,2
1106,너희,Noun,2
5809,텔레비전,Noun,2
5831,투자,Noun,2
5830,투심,Noun,2
2555,받아들이는,Verb,2
2553,받아들이고,Verb,2
2552,받아들이게,Verb,2
4948,자는,#N/A,2
2544,받기도,#N/A,2
2541,받거나,Verb,2
4950,자동차,Noun,2
5817,통장,Noun,2
2530,반납,Noun,2
1094,냈고,#N/A,2
2520,박재홍,Noun,2
5812,토미,#N/A,2
4960,자랑스러,Adjective,2
1099,냈을,Verb,2
4966,자랑스럽고,Adjective,2
993,나타날,#N/A,2
4882,있든,#N/A,2
5954,피곤해서,#N/A,2
2787,보여준다,Verb,2
896,끼리,#N/A,2
2808,보잘,Verb,2
4804,일으켰다,#N/A,2
2803,보인,#N/A,2
2800,보이는,#N/A,2
905,나가면,#N/A,2
2796,보였을,Verb,2
2795,보였던,#N/A,2
2786,보여준,#N/A,2
2815,보호,Noun,2
4813,일종,Noun,2
2782,보여주었고,#N/A,2
2780,보여주어,#N/A,2
2778,보여주는,Verb,2
4595,이긴,#N/A,2
4817,읽고,#N/A,2
2773,보여야,Verb,2
2772,보여,#N/A,2
894,끝냈을,#N/A,2
893,끝낼,Verb,2
5879,팬레터,#N/A,2
5942,프로그램,Noun,2
862,꿈꿔,#N/A,2
5951,피곤,Noun,2
2853,부담스럽다,Adjective,2
870,끌어,#N/A,2
5946,프리에이전트,#N/A,2
2848,부끄럽고,#N/A,2
873,끓여,#N/A,2
2840,봤을,Verb,2
2836,봐야,Verb,2
5936,풍요,Noun,2
5939,프라이드,#N/A,2
4792,일어나,#N/A,2
885,끝났다,Verb,2
886,끝내,Noun,2
2828,본질,Noun,2
2827,본인,#N/A,2
2824,본능,Noun,2
889,끝내는,#N/A,2
4818,읽는,#N/A,2
916,나날,Noun,2
4820,읽으며,#N/A,2
4867,있느냐,#N/A,2
964,나아질,Verb,2
5889,편안하게,Adjective,2
967,나였다,Verb,2
4863,있기에,Adjective,2
969,나오는,Verb,2
5886,페이지,#N/A,2
2686,벌어질,Verb,2
972,나오면,Verb,2
973,나오지,#N/A,2
4822,읽으면서,#N/A,2
975,나올,Verb,2
4870,있는데도,#N/A,2
2676,벌금,#N/A,2
2675,벌고,#N/A,2
978,나왔다,Verb,2
4874,있는지부터,Adjective,2
983,나이키,#N/A,2
987,나지,Verb,2
4855,있겠다는,#N/A,2
5893,편안해졌다,Adjective,2
959,나아갈,#N/A,2
4850,있겠냐,Adjective,2
2765,보물,#N/A,2
2761,보려고,#N/A,2
2760,보려,Verb,2
5915,포지션,#N/A,2
4823,읽을,#N/A,2
2752,보답,Noun,2
930,나다,#N/A,2
4830,임무,Noun,2
2735,보내야,Verb,2
2730,보내는,#N/A,2
2727,보내고,#N/A,2
947,나쁘다고,Adjective,2
5898,편하게,Adjective,2
2720,병원,Noun,2
956,나서서,Verb,2
2713,변화구,#N/A,2
4849,있겠나,Adjective,2
686,그림,#N/A,2
5476,진동,Noun,2
3123,산다,Noun,2
6308,현역,#N/A,2
4216,열어,Verb,2
3765,아닌데,Adjective,2
225,같으면,Adjective,2
6321,호의,Noun,2
4222,열었던,#N/A,2
6319,호감,Noun,2
3748,아니라는,Adjective,2
3747,아니라고,#N/A,2
4227,염원,#N/A,2
4229,였고,#N/A,2
4231,였기에,Verb,2
3739,아니냐,Adjective,2
3738,아니기,Adjective,2
6314,형성,#N/A,2
3734,아는가,#N/A,2
6312,협조,Noun,2
3732,아느,#N/A,2
6310,협박,#N/A,2
4234,였는지,#N/A,2
219,같다고,#N/A,2
6325,혹독하게,Adjective,2
216,같고,#N/A,2
6338,홈인,#N/A,2
6345,화려하게,#N/A,2
3811,아프면,Adjective,2
184,강하고,#N/A,2
3808,아팠던,#N/A,2
185,강하다,#N/A,2
3806,아파야,#N/A,2
3804,아파,#N/A,2
6340,홍보,Noun,2
195,강해지는,Adjective,2
4213,열쇠,#N/A,2
6333,혼란,Noun,2
3787,아쉬움,Noun,2
3782,아무렇지,Adjective,2
3781,아무런,Adjective,2
3780,아무래도,#N/A,2
211,갖추고,#N/A,2
212,갖추는,Verb,2
6326,혹사,#N/A,2
4236,였니,#N/A,2
3721,쓴다,#N/A,2
683,그리움,Noun,2
250,객관,Noun,2
299,건강,Noun,2
300,건강하게,Adjective,2
6272,했으면,#N/A,2
3644,싱글,#N/A,2
307,건너,Noun,2
311,건네는,#N/A,2
312,건넸다,#N/A,2
315,건방진,Adjective,2
4308,오프닝,#N/A,2
4310,오해,Noun,2
6260,했더라도,Verb,2
3616,싫었다,#N/A,2
3609,실패할,Adjective,2
4321,올라가는,Verb,2
322,걸려,Verb,2
3599,실천,#N/A,2
3595,실전,#N/A,2
334,걸어가면서,Verb,2
3592,실망하지,#N/A,2
6274,했을까,Verb,2
293,거치면서,#N/A,2
291,거치,Noun,2
4261,영향력,Noun,2
3715,쓰이는,Verb,2
252,거구,Noun,2
3707,쓰라려야,#N/A,2
4251,영영,Noun,2
6296,헌신,#N/A,2
4257,영원히,Adjective,2
4259,영주권,#N/A,2
265,거뒀다,#N/A,2
3688,쌓이면서,Verb,2
3656,싶었으니,Verb,2
3686,쌓을,#N/A,2
4275,오게,Verb,2
3669,싸운다는,#N/A,2
278,거부,Noun,2
3665,싸우는,Verb,2
6281,행복하게,Adjective,2
6280,행복,Noun,2
4287,오래된,Adjective,2
6346,화려하고,Adjective,2
179,강조,Noun,2
3818,악몽,Noun,2
178,강요,#N/A,2
3998,어떨,Adjective,2
49,가보지,Verb,2
3996,어떤가,Adjective,2
50,가보지도,#N/A,2
3990,어땠을까,Adjective,2
3987,어땠는지,Adjective,2
4092,업적,#N/A,2
6413,흐름,#N/A,2
3971,양보,#N/A,2
6410,휴일,Noun,2
6409,휴식,Noun,2
74,가져올,#N/A,2
4102,없다면,Adjective,2
4104,없던,Adjective,2
3961,약자,#N/A,2
77,가졌던,Verb,2
82,가지는,Verb,2
6402,훗날,Noun,2
3945,애썼다,Verb,2
44,가만히,Adverb,2
4006,어려울,#N/A,2
6427,흥미,Noun,2
23,가능했던,Adjective,2
4054,언어,#N/A,2
4060,얻게,#N/A,2
4048,억울했다,Adjective,2
4063,얻기,Verb,2
4043,어차피,Noun,2
6446,힘들어,Adjective,2
4038,어쨌든,#N/A,2
4067,얻어,Verb,2
4031,어색했다,#N/A,2
40,가르침,#N/A,2
4030,어색하고,Adjective,2
24,가능했을까,Adjective,2
4070,얻어진,Verb,2
27,가득했다,Adjective,2
6437,힘껏,Noun,2
4020,어른,#N/A,2
30,가려진,#N/A,2
4077,얻지,Noun,2
3944,애스트로스,#N/A,2
3943,애리조나,#N/A,2
3939,앞섰다,#N/A,2
166,갔는데,Verb,2
6363,확실히,Adjective,2
3863,않나,#N/A,2
6360,확실하게,#N/A,2
4164,여긴다,Verb,2
156,감치,Noun,2
3848,앉아,Verb,2
4171,여섯,Noun,2
4174,여유,Noun,2
4180,여태껏,#N/A,2
141,감사한,#N/A,2
4181,여행,#N/A,2
4182,역경,Noun,2
4183,역대,Noun,2
168,갔다가,#N/A,2
170,갔던,#N/A,2
172,갔지만,#N/A,2
4190,연고,#N/A,2
6349,화려한,#N/A,2
3872,않다고,#N/A,2
4154,엑스,#N/A,2
96,각별,Noun,2
6381,회사,Noun,2
4124,없었기,Adjective,2
101,간단하게,#N/A,2
6387,후반기,#N/A,2
4133,없으니,#N/A,2
4134,없으니까,#N/A,2
4139,없을지도,Adjective,2
6382,획득,#N/A,2
3907,알려주는,Verb,2
3905,알려주고,#N/A,2
139,감사하고,#N/A,2
3904,알려,Verb,2
4142,없지만,Adjective,2
3892,않으려,Verb,2
3890,않았지만,#N/A,2
3887,않았으면,Verb,2
127,갈수,Noun,2
130,갈아타고,#N/A,2
132,갈았다,Verb,2
3583,신체,Noun,2
4335,올라온다,#N/A,2
341,걸었다,Verb,2
3373,소문,Noun,2
3304,성공하고,Adjective,2
3298,섰다,Verb,2
6147,해내는,Verb,2
3295,설종진,Noun,2
3292,설령,Noun,2
3288,설렘과,#N/A,2
525,괜찮다고,Adjective,2
6142,해가는,#N/A,2
3281,선진국,Noun,2
4497,원했던,Adjective,2
3274,선수였던,Verb,2
4501,월등한,Adjective,2
3270,선수였는지를,#N/A,2
6137,합류,Noun,2
535,괴로운,Adjective,2
6132,함께하고,#N/A,2
3259,선동열,Noun,2
543,괴롭혔던,Verb,2
6129,할지를,#N/A,2
3306,성공하면,Adjective,2
3307,성공하면서,Adjective,2
516,관점,#N/A,2
3350,세우고,#N/A,2
6167,해보라고,#N/A,2
4448,우위,Noun,2
6163,해보기로,Verb,2
3359,세이브,#N/A,2
3358,세웠다,Verb,2
3357,세월,Noun,2
6162,해보기도,#N/A,2
3353,세운,#N/A,2
492,공략,Noun,2
3309,성공한다면,#N/A,2
3340,성질,Noun,2
501,공짜,Noun,2
3331,성장하게,Adjective,2
3329,성인,#N/A,2
4467,웃고,#N/A,2
4469,웃어,Verb,2
507,과업,Noun,2
4478,원동력,Noun,2
6128,할지라도,Verb,2
3249,서재응,#N/A,2
4518,위협,#N/A,2
4564,의지력,#N/A,2
4551,의무,#N/A,2
4552,의문,Noun,2
3170,상관없이,Adjective,2
4554,의사,Noun,2
640,그러냐,Adjective,2
6072,하필,Noun,2
4560,의외로,#N/A,2
650,그러므로,#N/A,2
653,그러지,Adjective,2
629,그랬기,#N/A,2
6068,하지도,Verb,2
3146,살았다,Verb,2
665,그렇고,#N/A,2
4576,이겨내는,Verb,2
673,그렇지만,Conjunction,2
677,그릇,Noun,2
4581,이겨도,#N/A,2
4589,이겼을,#N/A,2
4550,의도,Noun,2
4547,음으로,#N/A,2
3244,서양인,Noun,2
6098,한미,Noun,2
562,구상,#N/A,2
6112,한창,Noun,2
578,국가,Noun,2
3222,생생하다,#N/A,2
2454,믿었다,Verb,2
3219,생길,#N/A,2
6105,한없이,#N/A,2
3211,생계,Noun,2
6095,한마디,Noun,2
6085,한꺼,Verb,2
3202,생각난다,#N/A,2
3201,생각나는,Verb,2
598,궁금한,#N/A,2
3199,샌프란시스코,#N/A,2
3196,샌디,#N/A,2
6093,한두,#N/A,2
3194,새삼,#N/A,2
602,권리,#N/A,2
6170,해보면서,Verb,2
475,고통스러운,Adjective,2
3579,신생,#N/A,2
3375,소송,#N/A,2
3516,승리투수,#N/A,2
384,겪은,Verb,2
3513,승낙,#N/A,2
4360,옳은,Adjective,2
6212,해주기를,#N/A,2
3507,슬프다는,#N/A,2
391,견뎠다,Verb,2
3502,슬펐다,Adjective,2
3500,슬퍼하는,#N/A,2
4370,완벽하게,#N/A,2
3497,슬퍼,#N/A,2
394,견디고,Verb,2
6207,해외,Noun,2
3489,스틸,#N/A,2
400,결론,Noun,2
4376,왔고,Verb,2
401,결말,Noun,2
402,결실,#N/A,2
405,결코,Noun,2
3517,승보,#N/A,2
3524,시각,#N/A,2
3526,시간대,Noun,2
3561,시키면서,#N/A,2
6242,햇반,#N/A,2
3575,신고,#N/A,2
3573,식사,Noun,2
3571,시험,Noun,2
3569,시합,Noun,2
3566,시킨다는,Verb,2
3563,시키지는,Verb,2
4341,올려,#N/A,2
3555,시키기,#N/A,2
6219,해주면,#N/A,2
3551,시켰다,#N/A,2
3549,시켜주었다,#N/A,2
3548,시켜야,Verb,2
4349,올릴,#N/A,2
3541,시점,Noun,2
4352,올지,Verb,2
6227,해주지,#N/A,2
3535,시스템,Noun,2
406,결함,Noun,2
407,결혼,#N/A,2
3470,스무,Noun,2
462,고속도로,Noun,2
3405,손해,#N/A,2
3404,손톱깎이,Noun,2
458,고비,#N/A,2
4428,우리나라,Noun,2
4430,우상,#N/A,2
3399,손가락,Noun,2
4433,우수한,Adjective,2
3392,속구,#N/A,2
4438,우여곡절,#N/A,2
3407,솟았다,Verb,2
4439,우연,#N/A,2
4440,우연이,#N/A,2
4441,우연히,#N/A,2
3384,소중함을,#N/A,2
463,고액,Noun,2
3380,소원,Noun,2
3378,소외,#N/A,2
6176,해본다,Verb,2
3406,솔직히,Adjective,2
457,고백,Noun,2
4387,왜곡,#N/A,2
3438,순위,#N/A,2
4389,왠지,Adverb,2
3464,스럽다,#N/A,2
4391,외국어,#N/A,2
4393,외로운,Adjective,2
6198,해온,Verb,2
4395,외로워,#N/A,2
428,계셨다,Adjective,2
4407,요건,#N/A,2
6189,해설,#N/A,2
4426,우려,Noun,2
4411,요소,Noun,2
445,고마움,Noun,2
446,고마워,#N/A,2
4420,용납,Noun,2
3419,수백,#N/A,2
3416,수만,#N/A,2
453,고맙고,Adjective,2
4425,우뚝,Noun,2
2455,믿을,Verb,2
2028,마음대로,Noun,2
5248,좋다는,Adjective,2
5204,조국,Noun,2
1479,더운,Adjective,2
5397,지나지,Verb,2
5305,주어지지,#N/A,2
1222,느껴질,Verb,2
5523,차라리,Noun,2
1748,드디어,Adverb,2
5652,최악,Noun,2
1896,떨어지면,Verb,2
2089,만들어서,#N/A,2
1897,떨어지지,#N/A,2
5408,지냈다,Verb,2
1549,데리,Noun,2
5734,케빈,#N/A,2
5300,주어져,#N/A,2
5643,초청,#N/A,2
5299,주신,#N/A,2
2081,만들겠다는,Verb,2
2292,모르지만,#N/A,2
1351,단순한,#N/A,2
2294,모른다고,#N/A,2
2296,모를,#N/A,2
1900,떨어질,Verb,2
1754,든다,Verb,2
1889,떨어져서,#N/A,2
2276,모니터,Noun,2
2274,몇몇,#N/A,2
2257,멕시코,Noun,2
1552,데이트,Noun,2
5655,최종,Noun,2
1553,도구,Noun,2
5191,제의,#N/A,2
2260,멤버,Noun,2
5193,제자리,Noun,2
5654,최저,#N/A,2
5390,지나고,Verb,2
2263,면서,Noun,2
2264,멸치,#N/A,2
5528,차명주,Noun,2
5393,지나면서,#N/A,2
5196,졌기,#N/A,2
1236,느끼기,#N/A,2
5307,주어진다,#N/A,2
2268,명분,#N/A,2
2270,명승,#N/A,2
5199,졌다는,#N/A,2
5395,지나서는,Verb,2
2273,명장,#N/A,2
5737,코스,Noun,2
5414,지도,Noun,2
1902,떳떳하지,#N/A,2
2060,만나고,Verb,2
1367,달라지지,#N/A,2
2319,모험,Noun,2
2056,막히게,#N/A,2
5745,크고,Verb,2
1194,놓지,#N/A,2
5075,적는,#N/A,2
5746,크기,Noun,2
5581,찾았던,Verb,2
1191,놓은,Verb,2
2053,막연한,#N/A,2
5218,조절,#N/A,2
1369,달라진다,#N/A,2
5289,주눅,#N/A,2
2334,몰래,#N/A,2
5582,찾으니,Verb,2
5221,조항,#N/A,2
1188,놓아야,Verb,2
5634,초대,#N/A,2
5071,저변,#N/A,2
2045,마크,Noun,2
2342,몸쪽,Noun,2
1201,누리는,Verb,2
2316,모자란,Verb,2
5417,지레,Noun,2
1913,똑같이,#N/A,2
2079,만든다,#N/A,2
1352,단순히,#N/A,2
1354,단장,#N/A,2
5421,지를,#N/A,2
5642,초창,Noun,2
1726,두었다,Verb,2
1359,단합,#N/A,2
1724,두어야,#N/A,2
2070,만나서,Verb,2
1907,또래,Noun,2
2307,모욕,#N/A,2
5742,퀴지트,#N/A,2
5425,지배,Noun,2
5082,적었다,#N/A,2
2066,만나도,Verb,2
1719,두렵고,#N/A,2
2064,만나니,#N/A,2
2314,모자,#N/A,2
2315,모자라다,#N/A,2
1364,달라지게,Verb,2
